dataset,model,model_id,endpoint,CN_BalAcc,animal_id,session_id
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,T5,0.9006096527835536,570301,1108531612
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,B5,0.9568598234528469,570301,1108531612
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,J30-5,0.8470812166234774,570301,1108531612
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,Five-Missing Mean,0.9339177853638232,570301,1108531612
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,Five-Missing Worst,0.8470812166234774,570301,1108531612
CRCNS pvc-11,CEBRA,CEBRA_FLAT_LOGREG,CLEAN,0.9864285714285714,monkey1,data_monkey1_gratings
CRCNS pvc-11,CEBRA,CEBRA_FLAT_LOGREG,U30,0.9575714285714285,monkey1,data_monkey1_gratings
CRCNS pvc-11,CEBRA,CEBRA_FLAT_LOGREG,SW-U30,0.9575714285714285,monkey1,data_monkey1_gratings
CRCNS pvc-11,CEBRA,CEBRA_FLAT_LOGREG,T5,0.9631428571428572,monkey1,data_monkey1_gratings
CRCNS pvc-11,CEBRA,CEBRA_FLAT_LOGREG,B5,0.9857142857142858,monkey1,data_monkey1_gratings
CRCNS pvc-11,CEBRA,CEBRA_FLAT_LOGREG,J30-5,0.8528571428571429,monkey1,data_monkey1_gratings
CRCNS pvc-11,CEBRA,CEBRA_FLAT_LOGREG,Five-Missing Mean,0.9433714285714286,monkey1,data_monkey1_gratings
CRCNS pvc-11,CEBRA,CEBRA_FLAT_LOGREG,Five-Missing Worst,0.8528571428571429,monkey1,data_monkey1_gratings
CRCNS pvc-11,GRU-D,GRU_LIGHTWEIGHT,CLEAN,0.9421428571428571,monkey1,data_monkey1_gratings
CRCNS pvc-11,GRU-D,GRU_LIGHTWEIGHT,U30,0.011999999999999985,monkey1,data_monkey1_gratings
CRCNS pvc-11,GRU-D,GRU_LIGHTWEIGHT,SW-U30,0.011999999999999985,monkey1,data_monkey1_gratings
CRCNS pvc-11,GRU-D,GRU_LIGHTWEIGHT,T5,0.24042857142857138,monkey1,data_monkey1_gratings
CRCNS pvc-11,GRU-D,GRU_LIGHTWEIGHT,B5,0.14071428571428568,monkey1,data_monkey1_gratings
CRCNS pvc-11,GRU-D,GRU_LIGHTWEIGHT,J30-5,0.016714285714285692,monkey1,data_monkey1_gratings
CRCNS pvc-11,GRU-D,GRU_LIGHTWEIGHT,Five-Missing Mean,0.08437142857142854,monkey1,data_monkey1_gratings
CRCNS pvc-11,GRU-D,GRU_LIGHTWEIGHT,Five-Missing Worst,0.007142857142857131,monkey1,data_monkey1_gratings
CRCNS pvc-11,MM-RVD,MM_RVD_A9_SELECTED_R6,CLEAN,0.9785714285714284,monkey1,data_monkey1_gratings
CRCNS pvc-11,MM-RVD,MM_RVD_A9_SELECTED_R6,U30,0.9528571428571426,monkey1,data_monkey1_gratings
CRCNS pvc-11,MM-RVD,MM_RVD_A9_SELECTED_R6,SW-U30,0.9528571428571426,monkey1,data_monkey1_gratings
CRCNS pvc-11,MM-RVD,MM_RVD_A9_SELECTED_R6,T5,0.9457142857142855,monkey1,data_monkey1_gratings
CRCNS pvc-11,MM-RVD,MM_RVD_A9_SELECTED_R6,B5,0.9285714285714286,monkey1,data_monkey1_gratings
CRCNS pvc-11,MM-RVD,MM_RVD_A9_SELECTED_R6,J30-5,0.9285714285714285,monkey1,data_monkey1_gratings
CRCNS pvc-11,MM-RVD,MM_RVD_A9_SELECTED_R6,Five-Missing Mean,0.9417142857142856,monkey1,data_monkey1_gratings
CRCNS pvc-11,MM-RVD,MM_RVD_A9_SELECTED_R6,Five-Missing Worst,0.9285714285714285,monkey1,data_monkey1_gratings
CRCNS pvc-11,SVD,SVD64_LOGREG,CLEAN,0.9339285714285714,monkey1,data_monkey1_gratings
CRCNS pvc-11,SVD,SVD64_LOGREG,U30,0.9078571428571429,monkey1,data_monkey1_gratings
CRCNS pvc-11,SVD,SVD64_LOGREG,SW-U30,0.9078571428571429,monkey1,data_monkey1_gratings
CRCNS pvc-11,SVD,SVD64_LOGREG,T5,0.9132142857142858,monkey1,data_monkey1_gratings
CRCNS pvc-11,SVD,SVD64_LOGREG,B5,0.9339285714285714,monkey1,data_monkey1_gratings
CRCNS pvc-11,SVD,SVD64_LOGREG,J30-5,0.8442857142857143,monkey1,data_monkey1_gratings
CRCNS pvc-11,SVD,SVD64_LOGREG,Five-Missing Mean,0.9014285714285715,monkey1,data_monkey1_gratings
CRCNS pvc-11,SVD,SVD64_LOGREG,Five-Missing Worst,0.8442857142857143,monkey1,data_monkey1_gratings
CRCNS pvc-11,SVM,MEAN_RATE_LINEAR_SVM,CLEAN,0.7464285714285714,monkey1,data_monkey1_gratings
CRCNS pvc-11,SVM,MEAN_RATE_LINEAR_SVM,U30,0.6321428571428571,monkey1,data_monkey1_gratings
CRCNS pvc-11,SVM,MEAN_RATE_LINEAR_SVM,SW-U30,0.6321428571428571,monkey1,data_monkey1_gratings
CRCNS pvc-11,SVM,MEAN_RATE_LINEAR_SVM,T5,0.6910714285714286,monkey1,data_monkey1_gratings
CRCNS pvc-11,SVM,MEAN_RATE_LINEAR_SVM,B5,0.7446428571428572,monkey1,data_monkey1_gratings
CRCNS pvc-11,SVM,MEAN_RATE_LINEAR_SVM,J30-5,0.5642857142857143,monkey1,data_monkey1_gratings
CRCNS pvc-11,SVM,MEAN_RATE_LINEAR_SVM,Five-Missing Mean,0.6528571428571428,monkey1,data_monkey1_gratings
CRCNS pvc-11,SVM,MEAN_RATE_LINEAR_SVM,Five-Missing Worst,0.5642857142857143,monkey1,data_monkey1_gratings
CRCNS pvc-11,TCN,TCN_LIGHTWEIGHT,CLEAN,0.8257142857142856,monkey1,data_monkey1_gratings
CRCNS pvc-11,TCN,TCN_LIGHTWEIGHT,U30,0.6171428571428571,monkey1,data_monkey1_gratings
CRCNS pvc-11,TCN,TCN_LIGHTWEIGHT,SW-U30,0.6171428571428571,monkey1,data_monkey1_gratings
CRCNS pvc-11,TCN,TCN_LIGHTWEIGHT,T5,0.8029999999999999,monkey1,data_monkey1_gratings
CRCNS pvc-11,TCN,TCN_LIGHTWEIGHT,B5,0.8300000000000001,monkey1,data_monkey1_gratings
CRCNS pvc-11,TCN,TCN_LIGHTWEIGHT,J30-5,0.5938571428571429,monkey1,data_monkey1_gratings
CRCNS pvc-11,TCN,TCN_LIGHTWEIGHT,Five-Missing Mean,0.6922285714285714,monkey1,data_monkey1_gratings
CRCNS pvc-11,TCN,TCN_LIGHTWEIGHT,Five-Missing Worst,0.5938571428571429,monkey1,data_monkey1_gratings
CRCNS pvc-11,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,CLEAN,0.9221428571428572,monkey1,data_monkey1_gratings
CRCNS pvc-11,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,U30,0.7004285714285714,monkey1,data_monkey1_gratings
CRCNS pvc-11,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,SW-U30,0.7004285714285714,monkey1,data_monkey1_gratings
CRCNS pvc-11,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,T5,0.8134285714285714,monkey1,data_monkey1_gratings
CRCNS pvc-11,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,B5,0.9200000000000002,monkey1,data_monkey1_gratings
CRCNS pvc-11,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,J30-5,0.5575714285714286,monkey1,data_monkey1_gratings
CRCNS pvc-11,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,Five-Missing Mean,0.7383714285714286,monkey1,data_monkey1_gratings
CRCNS pvc-11,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,Five-Missing Worst,0.5575714285714286,monkey1,data_monkey1_gratings
CRCNS pvc-11,CEBRA,CEBRA_FLAT_LOGREG,CLEAN,0.9914285714285713,monkey2,data_monkey2_gratings
CRCNS pvc-11,CEBRA,CEBRA_FLAT_LOGREG,U30,0.9504285714285714,monkey2,data_monkey2_gratings
CRCNS pvc-11,CEBRA,CEBRA_FLAT_LOGREG,SW-U30,0.9504285714285714,monkey2,data_monkey2_gratings
CRCNS pvc-11,CEBRA,CEBRA_FLAT_LOGREG,T5,0.9847142857142858,monkey2,data_monkey2_gratings
CRCNS pvc-11,CEBRA,CEBRA_FLAT_LOGREG,B5,0.9828571428571429,monkey2,data_monkey2_gratings
CRCNS pvc-11,CEBRA,CEBRA_FLAT_LOGREG,J30-5,0.8937142857142858,monkey2,data_monkey2_gratings
CRCNS pvc-11,CEBRA,CEBRA_FLAT_LOGREG,Five-Missing Mean,0.9524285714285714,monkey2,data_monkey2_gratings
CRCNS pvc-11,CEBRA,CEBRA_FLAT_LOGREG,Five-Missing Worst,0.8937142857142858,monkey2,data_monkey2_gratings
CRCNS pvc-11,GRU-D,GRU_LIGHTWEIGHT,CLEAN,0.9692857142857143,monkey2,data_monkey2_gratings
CRCNS pvc-11,GRU-D,GRU_LIGHTWEIGHT,U30,0.010714285714285707,monkey2,data_monkey2_gratings
CRCNS pvc-11,GRU-D,GRU_LIGHTWEIGHT,SW-U30,0.010714285714285707,monkey2,data_monkey2_gratings
CRCNS pvc-11,GRU-D,GRU_LIGHTWEIGHT,T5,0.1121428571428571,monkey2,data_monkey2_gratings
CRCNS pvc-11,GRU-D,GRU_LIGHTWEIGHT,B5,0.08928571428571425,monkey2,data_monkey2_gratings
CRCNS pvc-11,GRU-D,GRU_LIGHTWEIGHT,J30-5,0.009285714285714272,monkey2,data_monkey2_gratings
CRCNS pvc-11,GRU-D,GRU_LIGHTWEIGHT,Five-Missing Mean,0.04642857142857141,monkey2,data_monkey2_gratings
CRCNS pvc-11,GRU-D,GRU_LIGHTWEIGHT,Five-Missing Worst,0.002999999999999996,monkey2,data_monkey2_gratings
CRCNS pvc-11,MM-RVD,MM_RVD_A9_SELECTED_R6,CLEAN,0.9964285714285712,monkey2,data_monkey2_gratings
CRCNS pvc-11,MM-RVD,MM_RVD_A9_SELECTED_R6,U30,0.9764285714285714,monkey2,data_monkey2_gratings
CRCNS pvc-11,MM-RVD,MM_RVD_A9_SELECTED_R6,SW-U30,0.9764285714285714,monkey2,data_monkey2_gratings
CRCNS pvc-11,MM-RVD,MM_RVD_A9_SELECTED_R6,T5,0.9864285714285714,monkey2,data_monkey2_gratings
CRCNS pvc-11,MM-RVD,MM_RVD_A9_SELECTED_R6,B5,0.9821428571428573,monkey2,data_monkey2_gratings
CRCNS pvc-11,MM-RVD,MM_RVD_A9_SELECTED_R6,J30-5,0.9628571428571429,monkey2,data_monkey2_gratings
CRCNS pvc-11,MM-RVD,MM_RVD_A9_SELECTED_R6,Five-Missing Mean,0.9768571428571429,monkey2,data_monkey2_gratings
CRCNS pvc-11,MM-RVD,MM_RVD_A9_SELECTED_R6,Five-Missing Worst,0.9628571428571429,monkey2,data_monkey2_gratings
CRCNS pvc-11,SVD,SVD64_LOGREG,CLEAN,0.9732142857142857,monkey2,data_monkey2_gratings
CRCNS pvc-11,SVD,SVD64_LOGREG,U30,0.9514285714285713,monkey2,data_monkey2_gratings
CRCNS pvc-11,SVD,SVD64_LOGREG,SW-U30,0.9514285714285713,monkey2,data_monkey2_gratings
CRCNS pvc-11,SVD,SVD64_LOGREG,T5,0.9682142857142857,monkey2,data_monkey2_gratings
CRCNS pvc-11,SVD,SVD64_LOGREG,B5,0.9660714285714286,monkey2,data_monkey2_gratings
CRCNS pvc-11,SVD,SVD64_LOGREG,J30-5,0.9235714285714286,monkey2,data_monkey2_gratings
CRCNS pvc-11,SVD,SVD64_LOGREG,Five-Missing Mean,0.9521428571428572,monkey2,data_monkey2_gratings
CRCNS pvc-11,SVD,SVD64_LOGREG,Five-Missing Worst,0.9235714285714286,monkey2,data_monkey2_gratings
CRCNS pvc-11,SVM,MEAN_RATE_LINEAR_SVM,CLEAN,0.8571428571428571,monkey2,data_monkey2_gratings
CRCNS pvc-11,SVM,MEAN_RATE_LINEAR_SVM,U30,0.6860714285714286,monkey2,data_monkey2_gratings
CRCNS pvc-11,SVM,MEAN_RATE_LINEAR_SVM,SW-U30,0.6860714285714286,monkey2,data_monkey2_gratings
CRCNS pvc-11,SVM,MEAN_RATE_LINEAR_SVM,T5,0.8235714285714286,monkey2,data_monkey2_gratings
CRCNS pvc-11,SVM,MEAN_RATE_LINEAR_SVM,B5,0.8339285714285714,monkey2,data_monkey2_gratings
CRCNS pvc-11,SVM,MEAN_RATE_LINEAR_SVM,J30-5,0.6264285714285714,monkey2,data_monkey2_gratings
CRCNS pvc-11,SVM,MEAN_RATE_LINEAR_SVM,Five-Missing Mean,0.7312142857142857,monkey2,data_monkey2_gratings
CRCNS pvc-11,SVM,MEAN_RATE_LINEAR_SVM,Five-Missing Worst,0.6264285714285714,monkey2,data_monkey2_gratings
CRCNS pvc-11,TCN,TCN_LIGHTWEIGHT,CLEAN,0.8885714285714286,monkey2,data_monkey2_gratings
CRCNS pvc-11,TCN,TCN_LIGHTWEIGHT,U30,0.5608571428571428,monkey2,data_monkey2_gratings
CRCNS pvc-11,TCN,TCN_LIGHTWEIGHT,SW-U30,0.5608571428571428,monkey2,data_monkey2_gratings
CRCNS pvc-11,TCN,TCN_LIGHTWEIGHT,T5,0.8671428571428571,monkey2,data_monkey2_gratings
CRCNS pvc-11,TCN,TCN_LIGHTWEIGHT,B5,0.8692857142857143,monkey2,data_monkey2_gratings
CRCNS pvc-11,TCN,TCN_LIGHTWEIGHT,J30-5,0.5397142857142857,monkey2,data_monkey2_gratings
CRCNS pvc-11,TCN,TCN_LIGHTWEIGHT,Five-Missing Mean,0.6795714285714286,monkey2,data_monkey2_gratings
CRCNS pvc-11,TCN,TCN_LIGHTWEIGHT,Five-Missing Worst,0.5397142857142857,monkey2,data_monkey2_gratings
CRCNS pvc-11,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,CLEAN,0.947857142857143,monkey2,data_monkey2_gratings
CRCNS pvc-11,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,U30,0.587,monkey2,data_monkey2_gratings
CRCNS pvc-11,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,SW-U30,0.587,monkey2,data_monkey2_gratings
CRCNS pvc-11,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,T5,0.8672857142857143,monkey2,data_monkey2_gratings
CRCNS pvc-11,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,B5,0.9121428571428571,monkey2,data_monkey2_gratings
CRCNS pvc-11,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,J30-5,0.507,monkey2,data_monkey2_gratings
CRCNS pvc-11,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,Five-Missing Mean,0.6920857142857143,monkey2,data_monkey2_gratings
CRCNS pvc-11,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,Five-Missing Worst,0.507,monkey2,data_monkey2_gratings
CRCNS pvc-11,CEBRA,CEBRA_FLAT_LOGREG,CLEAN,0.9949999999999999,monkey3,data_monkey3_gratings
CRCNS pvc-11,CEBRA,CEBRA_FLAT_LOGREG,U30,0.9899999999999999,monkey3,data_monkey3_gratings
CRCNS pvc-11,CEBRA,CEBRA_FLAT_LOGREG,SW-U30,0.9899999999999999,monkey3,data_monkey3_gratings
CRCNS pvc-11,CEBRA,CEBRA_FLAT_LOGREG,T5,0.9952857142857143,monkey3,data_monkey3_gratings
CRCNS pvc-11,CEBRA,CEBRA_FLAT_LOGREG,B5,0.997142857142857,monkey3,data_monkey3_gratings
CRCNS pvc-11,CEBRA,CEBRA_FLAT_LOGREG,J30-5,0.9717142857142858,monkey3,data_monkey3_gratings
CRCNS pvc-11,CEBRA,CEBRA_FLAT_LOGREG,Five-Missing Mean,0.9888285714285715,monkey3,data_monkey3_gratings
CRCNS pvc-11,CEBRA,CEBRA_FLAT_LOGREG,Five-Missing Worst,0.9717142857142858,monkey3,data_monkey3_gratings
CRCNS pvc-11,GRU-D,GRU_LIGHTWEIGHT,CLEAN,0.9400000000000001,monkey3,data_monkey3_gratings
CRCNS pvc-11,GRU-D,GRU_LIGHTWEIGHT,U30,0.017142857142857133,monkey3,data_monkey3_gratings
CRCNS pvc-11,GRU-D,GRU_LIGHTWEIGHT,SW-U30,0.017142857142857133,monkey3,data_monkey3_gratings
CRCNS pvc-11,GRU-D,GRU_LIGHTWEIGHT,T5,0.18699999999999997,monkey3,data_monkey3_gratings
CRCNS pvc-11,GRU-D,GRU_LIGHTWEIGHT,B5,0.15499999999999997,monkey3,data_monkey3_gratings
CRCNS pvc-11,GRU-D,GRU_LIGHTWEIGHT,J30-5,0.0051428571428571365,monkey3,data_monkey3_gratings
CRCNS pvc-11,GRU-D,GRU_LIGHTWEIGHT,Five-Missing Mean,0.07628571428571426,monkey3,data_monkey3_gratings
CRCNS pvc-11,GRU-D,GRU_LIGHTWEIGHT,Five-Missing Worst,0.0051428571428571365,monkey3,data_monkey3_gratings
CRCNS pvc-11,MM-RVD,MM_RVD_A9_SELECTED_R6,CLEAN,0.9964285714285712,monkey3,data_monkey3_gratings
CRCNS pvc-11,MM-RVD,MM_RVD_A9_SELECTED_R6,U30,0.997142857142857,monkey3,data_monkey3_gratings
CRCNS pvc-11,MM-RVD,MM_RVD_A9_SELECTED_R6,SW-U30,0.997142857142857,monkey3,data_monkey3_gratings
CRCNS pvc-11,MM-RVD,MM_RVD_A9_SELECTED_R6,T5,0.9985714285714284,monkey3,data_monkey3_gratings
CRCNS pvc-11,MM-RVD,MM_RVD_A9_SELECTED_R6,B5,0.9964285714285712,monkey3,data_monkey3_gratings
CRCNS pvc-11,MM-RVD,MM_RVD_A9_SELECTED_R6,J30-5,0.9935714285714285,monkey3,data_monkey3_gratings
CRCNS pvc-11,MM-RVD,MM_RVD_A9_SELECTED_R6,Five-Missing Mean,0.9965714285714284,monkey3,data_monkey3_gratings
CRCNS pvc-11,MM-RVD,MM_RVD_A9_SELECTED_R6,Five-Missing Worst,0.9935714285714285,monkey3,data_monkey3_gratings
CRCNS pvc-11,SVD,SVD64_LOGREG,CLEAN,0.9928571428571427,monkey3,data_monkey3_gratings
CRCNS pvc-11,SVD,SVD64_LOGREG,U30,0.9739285714285714,monkey3,data_monkey3_gratings
CRCNS pvc-11,SVD,SVD64_LOGREG,SW-U30,0.9739285714285714,monkey3,data_monkey3_gratings
CRCNS pvc-11,SVD,SVD64_LOGREG,T5,0.9792857142857141,monkey3,data_monkey3_gratings
CRCNS pvc-11,SVD,SVD64_LOGREG,B5,0.9874999999999998,monkey3,data_monkey3_gratings
CRCNS pvc-11,SVD,SVD64_LOGREG,J30-5,0.9578571428571429,monkey3,data_monkey3_gratings
CRCNS pvc-11,SVD,SVD64_LOGREG,Five-Missing Mean,0.9744999999999999,monkey3,data_monkey3_gratings
CRCNS pvc-11,SVD,SVD64_LOGREG,Five-Missing Worst,0.9578571428571429,monkey3,data_monkey3_gratings
CRCNS pvc-11,SVM,MEAN_RATE_LINEAR_SVM,CLEAN,0.9232142857142858,monkey3,data_monkey3_gratings
CRCNS pvc-11,SVM,MEAN_RATE_LINEAR_SVM,U30,0.8085714285714286,monkey3,data_monkey3_gratings
CRCNS pvc-11,SVM,MEAN_RATE_LINEAR_SVM,SW-U30,0.8085714285714286,monkey3,data_monkey3_gratings
CRCNS pvc-11,SVM,MEAN_RATE_LINEAR_SVM,T5,0.8935714285714287,monkey3,data_monkey3_gratings
CRCNS pvc-11,SVM,MEAN_RATE_LINEAR_SVM,B5,0.9178571428571429,monkey3,data_monkey3_gratings
CRCNS pvc-11,SVM,MEAN_RATE_LINEAR_SVM,J30-5,0.7632142857142857,monkey3,data_monkey3_gratings
CRCNS pvc-11,SVM,MEAN_RATE_LINEAR_SVM,Five-Missing Mean,0.8383571428571429,monkey3,data_monkey3_gratings
CRCNS pvc-11,SVM,MEAN_RATE_LINEAR_SVM,Five-Missing Worst,0.7632142857142857,monkey3,data_monkey3_gratings
CRCNS pvc-11,TCN,TCN_LIGHTWEIGHT,CLEAN,0.9414285714285715,monkey3,data_monkey3_gratings
CRCNS pvc-11,TCN,TCN_LIGHTWEIGHT,U30,0.6981428571428572,monkey3,data_monkey3_gratings
CRCNS pvc-11,TCN,TCN_LIGHTWEIGHT,SW-U30,0.6981428571428572,monkey3,data_monkey3_gratings
CRCNS pvc-11,TCN,TCN_LIGHTWEIGHT,T5,0.9137142857142859,monkey3,data_monkey3_gratings
CRCNS pvc-11,TCN,TCN_LIGHTWEIGHT,B5,0.9321428571428572,monkey3,data_monkey3_gratings
CRCNS pvc-11,TCN,TCN_LIGHTWEIGHT,J30-5,0.679142857142857,monkey3,data_monkey3_gratings
CRCNS pvc-11,TCN,TCN_LIGHTWEIGHT,Five-Missing Mean,0.7842571428571429,monkey3,data_monkey3_gratings
CRCNS pvc-11,TCN,TCN_LIGHTWEIGHT,Five-Missing Worst,0.679142857142857,monkey3,data_monkey3_gratings
CRCNS pvc-11,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,CLEAN,0.9685714285714286,monkey3,data_monkey3_gratings
CRCNS pvc-11,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,U30,0.727,monkey3,data_monkey3_gratings
CRCNS pvc-11,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,SW-U30,0.727,monkey3,data_monkey3_gratings
CRCNS pvc-11,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,T5,0.9649999999999999,monkey3,data_monkey3_gratings
CRCNS pvc-11,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,B5,0.9664285714285713,monkey3,data_monkey3_gratings
CRCNS pvc-11,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,J30-5,0.6544285714285715,monkey3,data_monkey3_gratings
CRCNS pvc-11,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,Five-Missing Mean,0.8079714285714286,monkey3,data_monkey3_gratings
CRCNS pvc-11,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,Five-Missing Worst,0.6544285714285715,monkey3,data_monkey3_gratings
